id_endereco,id_cliente,logradouro,numero,bairro,cidade,estado,cep,created_at
6235,1221,Campo Maria Cecília Fonseca,9,Vila Antena Montanhês,Costela de Carvalho,SP,37477855,2024-04-05 20:53:01
6236,4630,Lagoa de Farias,96,Laranjeiras,Aragão,SC,21932130,2024-05-10 20:00:17
6237,3808,Setor Vargas,36,Lajedo,Porto de Azevedo,RR,99524-884,2024-08-22 17:02:37
6238,2779,Aeroporto de Moraes,24,Santo Agostinho,Gomes do Amparo,GO,50246-546,2023-01-25 22:00:58
6239,4256,Colônia de Dias,699,Vila Independencia 3ª Seção,Garcia,SC,51355-916,2022-12-01 18:11:08
6240,3414,Viaduto de Cunha,35,Vila Tirol,Pereira do Campo,PB,47721-887,2024-03-17 10:41:38
6241,4071,Trevo Costa,1,São Pedro,Cirino,AP,70812934,2022-11-29 18:01:02
6242,4066,Residencial de Cavalcante,92,Vila Olhos D'água,Cardoso Alegre,PB,77745916,2025-05-14 19:56:09
6243,2041,Via Correia,45,Novo Aarão Reis,Pacheco,TO,44521356,2024-05-09 09:17:42
6244,3973,Chácara da Mota,59,Mantiqueira,Siqueira dos Dourados,AM,75726-696,2024-06-18 04:22:19
6245,1371,Jardim de da Paz,854,Bonfim,Nascimento,GO,16028887,2025-02-16 10:51:21
6246,2997,Trecho Souza,118,Vila Boa Vista,da Mota,MS,17616-213,2025-02-12 16:49:08
6247,2321,Condomínio de Vargas,277,Laranjeiras,da Cruz,AM,21296126,2025-05-27 19:07:03
6248,4675,Área Lorenzo Carvalho,78,Vila Ecológica,Gomes,RJ,39511-230,2024-01-19 16:03:31
6249,2260,Loteamento de Oliveira,26,Conjunto Novo Dom Bosco,Andrade,AC,63713356,2023-07-26 01:08:46
6250,3122,Campo Bento Gonçalves,57,Cônego Pinheiro 1ª Seção,Moura da Mata,PB,15547-933,2023-11-11 11:08:50
6251,378,Travessa Lima,3,Coqueiros,Borges,RR,87766-052,2024-12-26 11:20:52
6252,2090,Sítio Viana,42,Jatobá,Carvalho do Amparo,AL,68580-344,2024-04-11 22:47:38
6253,4340,Recanto de Ramos,62,Vila Tirol,da Costa,ES,60431-170,2025-04-09 08:02:11
6254,4121,Sítio Aparecida,67,Minas Brasil,Moura,AP,31383713,2025-02-06 20:15:43
6255,4345,Praia Rios,573,Conjunto São Francisco De Assis,Camargo,RJ,63538-876,2023-06-11 02:33:22
6256,4834,Recanto Igor Pastor,40,Bandeirantes,Vargas,MS,37445298,2022-11-30 04:30:56
6257,568,Conjunto Novais,717,São Francisco Das Chagas,Pacheco do Oeste,AM,54286699,2025-01-03 13:27:57
6258,2839,Morro Maria Luiza Lopes,59,Monsenhor Messias,Pastor de da Luz,TO,33859013,2024-02-09 12:07:41
6259,2999,Estação Castro,41,Maravilha,Cavalcanti do Norte,PI,04812000,2023-12-13 06:59:06
6260,4507,Vale Gonçalves,37,Bernadete,Sales Alegre,RN,85202-013,2023-10-24 19:41:41
6261,3277,Esplanada Luiz Henrique da Luz,87,Vila Nova Cachoeirinha 3ª Seção,Melo,RJ,75003908,2025-08-16 07:25:12
6262,2824,Morro Sousa,45,Serra Do Curral,Leão da Serra,PA,87318131,2022-12-11 05:47:10
6263,4023,Setor Novaes,948,Marmiteiros,Porto de Caldeira,RS,15280-103,2023-11-29 20:18:12
6264,223,Ladeira de Albuquerque,10,Belmonte,Guerra,SC,25249418,2025-05-27 13:12:32
6265,3901,Condomínio Nathan Sales,45,Aarão Reis,Melo do Oeste,PB,81412-557,2025-05-24 17:58:05
6266,4330,Rodovia de da Rosa,544,Cinquentenário,Cavalcante da Praia,PE,56429-195,2024-08-17 09:39:24
6267,884,Esplanada de Albuquerque,741,Nossa Senhora De Fátima,Campos dos Dourados,MA,65568-068,2024-01-22 09:47:24
6268,2316,Loteamento Josué Ramos,54,Vila Primeiro De Maio,Albuquerque,PE,26181-787,2022-12-10 15:46:38
6269,2103,Estrada Diogo Correia,39,Vila Primeiro De Maio,Fogaça do Amparo,PE,79631310,2023-06-22 18:05:34
6270,416,Praia de Machado,2,Capitão Eduardo,Marques do Oeste,MS,76671-713,2025-02-09 16:02:56
6271,331,Lago Monteiro,71,Túnel De Ibirité,da Luz da Serra,SE,12848-816,2023-08-19 03:41:25
6272,135,Condomínio de Sales,3,Santo Agostinho,Araújo,MS,11750277,2025-10-25 21:49:27
6273,1582,Feira de Cavalcanti,7,Ribeiro De Abreu,Câmara de Novais,AL,13961-906,2024-08-27 17:10:33
6274,4295,Rua de Pacheco,1,Canadá,Castro,AC,91993467,2025-04-14 15:15:00
6275,3855,Estrada de Santos,57,Calafate,Jesus,MT,39771118,2025-05-21 14:03:26
6276,3828,Travessa Fogaça,9,Leonina,Ribeiro de Macedo,AL,07059-912,2025-03-30 14:48:54
6277,1877,Ladeira Borges,339,Dom Silverio,da Rocha,SE,22800643,2024-03-26 15:38:45
6278,2893,Rodovia Rezende,744,Camponesa 2ª Seção,da Mota da Praia,ES,00107537,2023-09-07 07:26:53
6279,3141,Viaduto Brito,91,Vila Nova Cachoeirinha 1ª Seção,Vasconcelos,PI,66245-378,2025-06-12 10:31:27
6280,413,Travessa Cauã Ramos,53,Juliana,Cavalcanti de Borges,ES,36167-329,2023-03-20 13:40:40
6281,3116,Avenida Bárbara da Cruz,9,Vila Jardim Montanhes,Oliveira,RN,40153-464,2024-05-12 22:19:21
6282,4897,Viaduto de Sampaio,520,Custodinha,Peixoto,MS,77453785,2025-10-28 22:05:33
6283,3507,Vila de Cirino,22,Santa Margarida,Nogueira,PB,60360976,2023-01-09 06:20:40
6284,805,Avenida Nascimento,10,Alto Das Antenas,Novais do Campo,RR,79706267,2024-07-26 23:06:29
6285,4097,Pátio de Lopes,23,Ernesto Nascimento,Cavalcante,SC,79953012,2023-11-24 00:19:54
6286,142,Viaduto Josué Mendes,515,Parque São Pedro,Vieira de Albuquerque,MS,61801-027,2025-06-14 20:30:23
6287,3,Rodovia de Cardoso,78,Cônego Pinheiro 1ª Seção,Nascimento,RS,74050-572,2025-11-16 04:19:10
6288,2131,Área Dias,2,Santa Helena,da Paz,PR,94058705,2025-02-17 14:42:13
6289,2594,Avenida de Rocha,1,Fazendinha,Camargo Grande,SC,84539971,2023-06-10 17:07:51
6290,353,Via de Andrade,35,Vila Primeiro De Maio,Porto do Campo,MG,14869-090,2023-10-03 08:22:04
6291,4357,Núcleo de Siqueira,2,Ermelinda,Barbosa do Amparo,RS,24970-617,2024-11-30 07:22:42
6292,812,Chácara de Câmara,38,Vila Trinta E Um De Março,da Cruz Alegre,SC,94787764,2023-03-06 01:19:26
6293,2122,Jardim de Viana,43,Parque São José,Cavalcanti de Goiás,RO,53488-229,2024-11-20 10:02:10
6294,740,Esplanada Gabriel Mendes,97,Lorena,Alves,RN,67365623,2023-02-28 05:38:31
6295,3385,Campo de Borges,12,Santa Efigênia,Novais de Sousa,RO,71935145,2024-03-21 14:22:12
6296,4650,Rua Porto,32,João Alfredo,Nunes de Peixoto,DF,66269421,2023-10-05 20:42:41
6297,571,Área de Silveira,401,Vila Bandeirantes,Ferreira,AC,55488-847,2024-07-01 09:11:51
6298,3780,Trecho Manuella Gonçalves,33,Estoril,Pacheco,MS,76021375,2024-07-05 02:20:07
6299,266,Viela Vinicius Montenegro,16,Pilar,Mendes de Mendonça,TO,06228716,2024-05-14 15:24:51
6300,415,Jardim Macedo,24,Esplanada,Moraes,DF,49774967,2024-06-26 18:14:01
6301,4425,Residencial Samuel da Mota,46,Novo Ouro Preto,da Paz de Azevedo,AP,72878-546,2023-12-02 16:42:38
6302,718,Aeroporto Viana,49,Centro,Ribeiro do Campo,SP,02575129,2024-03-05 02:20:23
6303,2375,Campo de Marques,95,Bairro Das Indústrias Ii,Barros,PI,41312-246,2024-03-08 20:02:45
6304,1058,Campo de Melo,1,Casa Branca,Vasconcelos da Mata,BA,45654-401,2025-04-21 14:32:16
6305,469,Trecho Olívia Moreira,72,Sagrada Família,Nogueira,PE,04261833,2024-09-07 09:45:36
6306,4317,Fazenda Novais,98,Virgínia,Cunha do Norte,AP,18344-190,2023-03-11 11:07:55
6307,3871,Vale Cavalcante,22,Vila Trinta E Um De Março,Nogueira da Prata,TO,70750-852,2024-10-04 17:24:50
6308,1965,Distrito de Costela,548,Maria Helena,Sá,BA,44499-582,2023-10-17 02:32:32
6309,2349,Praia das Neves,15,Madre Gertrudes,Santos Verde,SP,07122-291,2025-05-27 04:31:44
6310,3847,Rodovia de Nunes,35,Eymard,Macedo Verde,AL,96928465,2024-04-13 19:32:48
6311,27,Quadra Vinicius Brito,37,Vila Nova,da Rosa de Goiás,RS,32354425,2023-07-23 14:21:18
6312,1639,Chácara Josué Fonseca,6,Prado,Garcia,GO,99914-899,2023-10-02 17:13:47
6313,408,Viela Souza,557,Paulo Vi,Pereira,MS,24108617,2023-12-11 08:01:00
6314,2818,Estrada de Rocha,8,Vila Aeroporto,Araújo,AM,25088-491,2024-10-31 09:05:37
6315,4560,Conjunto Camargo,31,Universo,Novais Grande,RJ,93347519,2024-08-16 12:00:55
6316,3068,Passarela Pedro Lucas Teixeira,56,Barreiro,Aragão,AP,41233-023,2023-04-18 00:57:10
6317,4771,Condomínio da Rocha,13,Santa Cecilia,Fonseca do Norte,AP,55204772,2025-07-13 22:43:47
6318,4388,Trevo Casa Grande,613,Vila Sesc,Duarte,RR,85866810,2024-10-18 18:49:48
6319,4712,Aeroporto de Caldeira,70,Europa,Farias,RN,20135-347,2023-08-13 05:07:34
6320,4565,Rodovia de Peixoto,61,Jardim São José,da Cruz,PE,59371-066,2025-03-14 07:30:52
6321,3045,Setor Andrade,6,Vista Alegre,Freitas Verde,PI,82950-778,2024-02-11 02:26:36
6322,1461,Fazenda Marcela Guerra,49,Vila Santo Antônio Barroquinha,Andrade de Oliveira,RS,65245-941,2025-11-09 00:25:03
6323,4311,Fazenda de Cardoso,158,Marieta 2ª Seção,Araújo,AP,72859411,2024-07-31 04:02:20
6324,4450,Jardim de Moreira,798,São Tomaz,Garcia do Amparo,PB,80141-533,2025-11-10 14:14:49
6325,1879,Área de Costela,32,Vila Mangueiras,Nunes,AP,87349-168,2024-09-22 16:58:40
6326,1380,Distrito de Nascimento,174,Minas Caixa,Cavalcanti da Serra,PB,05528839,2023-03-20 07:17:24
6327,1489,Campo Cavalcanti,45,Vila Dos Anjos,Costa das Flores,RN,71070809,2025-08-23 05:33:45
6328,4624,Distrito Ferreira,23,Mangabeiras,Silva,MA,79117444,2024-10-04 19:25:44
6329,3825,Condomínio Macedo,6,Biquinhas,Cunha de Minas,RJ,50443127,2023-12-26 17:31:50
6330,4466,Rua Luiz Otávio Leão,244,São Salvador,Azevedo,AP,06223734,2023-03-11 06:48:11
6331,4309,Setor Mathias Gonçalves,13,Paquetá,Moreira do Oeste,PR,04100342,2023-03-17 12:57:16
6332,2362,Residencial de Azevedo,443,Nossa Senhora Da Aparecida,Moraes,AL,88713846,2024-08-13 10:32:35
6333,4748,Rodovia Borges,55,Santa Inês,Lopes do Campo,RJ,30687-925,2024-10-26 07:37:37
6334,1984,Quadra Luiz Henrique Martins,160,Santa Terezinha,Macedo,RJ,07403217,2023-03-09 12:33:41
6335,2088,Viaduto Kevin Caldeira,53,Lorena,Rios,PR,31239-589,2023-01-17 20:36:11
6336,4415,Alameda de Albuquerque,28,Garças,Aparecida Paulista,RN,67296309,2023-01-22 06:59:25
6337,1094,Alameda Pinto,28,Vila Do Pombal,Borges,RS,07562-085,2025-09-14 07:58:47
6338,848,Viaduto Maria Julia Fonseca,746,Cidade Jardim Taquaril,Costela de da Mota,PR,44424517,2024-12-11 14:50:41
6339,3055,Jardim Vitor Hugo Jesus,51,Fazendinha,da Mota do Oeste,ES,38219-549,2025-06-12 05:23:31
6340,1169,Via de Leão,27,Vila Ouro Minas,Novais Paulista,PA,43651017,2022-12-19 20:15:46
6341,3986,Condomínio de Oliveira,11,Belmonte,Guerra,SE,51253-405,2024-12-14 14:14:24
6342,49,Núcleo Kamilly Costela,2,Granja De Freitas,Camargo do Sul,MA,17473-258,2023-07-25 10:39:56
6343,4613,Chácara de Sousa,27,Vila Jardim Alvorada,Brito,RR,18686169,2024-07-05 13:34:04
6344,1196,Passarela Moraes,21,Céu Azul,Barros,GO,04309-469,2024-12-21 03:39:21
6345,161,Lago de Pereira,42,Ambrosina,Macedo,AL,68212-664,2025-06-30 00:19:52
6346,2179,Campo Ferreira,23,Serra Do Curral,Guerra,PA,14565037,2023-03-18 23:22:01
6347,443,Sítio Aylla Nascimento,77,Coração Eucarístico,Monteiro da Mata,MS,17084-544,2025-10-31 18:55:24
6348,3657,Recanto Ágatha Castro,84,São Bento,Melo Grande,RR,88902203,2024-09-02 08:53:35
6349,4508,Distrito da Cunha,46,Andiroba,da Mota,RS,22613-052,2025-03-06 01:49:16
6350,3627,Distrito Abreu,30,Confisco,Moreira dos Dourados,CE,42710346,2024-08-30 17:18:58
6351,2007,Praia de Lima,42,Pirineus,Pires,PI,94921498,2024-01-07 17:34:37
6352,712,Lagoa de Freitas,37,Jaqueline,Correia,PI,47576403,2023-07-02 21:35:19
6353,1434,Trecho de Duarte,928,Boa União 2ª Seção,Dias do Oeste,PE,92650-186,2024-12-27 19:57:28
6354,715,Loteamento de Pastor,6,Jardim Montanhês,Araújo,DF,13507107,2024-05-29 01:56:36
6355,1816,Estrada de Dias,57,Vila Ecológica,Barbosa,GO,13802401,2024-09-11 16:35:31
6356,2929,Colônia Gabriela Barros,2,Nazare,Santos,PA,89422-925,2023-05-22 15:42:31
6357,906,Praia de da Cruz,4,Concórdia,Castro,CE,38513422,2024-11-01 02:52:47
6358,4511,Vila Fonseca,611,Venda Nova,da Cruz,PB,14385-763,2025-05-25 05:13:38
6359,1990,Área da Costa,65,Ipe,Rios,SP,26484-305,2023-02-19 07:33:46
6360,3202,Conjunto Heitor da Paz,66,São Gabriel,da Paz,MG,06398-048,2025-09-19 14:07:41
6361,1385,Via Monteiro,38,Vila Jardim São José,Machado da Serra,RR,31647-890,2023-06-07 15:06:04
6362,1222,Colônia Caio Montenegro,707,Ventosa,Sampaio,PB,60440263,2023-09-23 19:00:41
6363,2177,Praça Duarte,434,Minas Caixa,Rezende Grande,RN,84474642,2023-06-14 16:05:30
6364,2461,Vila Liz Aragão,4,Vila Barragem Santa Lúcia,Vieira de Castro,PA,22326785,2024-10-31 10:36:25
6365,4224,Área Fonseca,324,Novo Das Industrias,Ribeiro das Pedras,CE,79224-531,2024-11-05 16:58:23
6366,780,Avenida Maitê das Neves,88,São Vicente,Porto,PE,32283-339,2024-01-11 18:20:02
6367,2875,Avenida Cauã Farias,6,Delta,Araújo,PB,29958-140,2024-06-09 02:36:06
6368,2368,Morro Davi Peixoto,50,Cruzeiro,Novaes,PA,42659503,2025-02-08 15:34:53
6369,2086,Largo de Lima,1,Cdi Jatoba,Fonseca de Ribeiro,DF,48155121,2024-08-26 00:35:16
6370,2828,Área Vargas,81,Mantiqueira,Mendonça,DF,54097-627,2025-09-23 06:35:14
6371,4010,Aeroporto de Garcia,4,Nossa Senhora De Fátima,Brito,ES,43163004,2023-02-25 14:47:05
6372,2095,Trevo de Pereira,85,Baleia,Fonseca,ES,92860732,2024-09-24 22:13:57
6373,3999,Viela Castro,5,Nova Floresta,da Mota,RO,29086-308,2025-02-12 11:07:05
6374,2537,Recanto Davi Lucca Macedo,84,Conjunto Califórnia I,Pacheco,DF,92875544,2025-11-15 03:07:32
6375,4133,Esplanada Marques,99,Unidas,Leão Grande,CE,10662-675,2024-11-03 14:49:18
6376,4612,Rodovia de Costa,47,Betânia,Araújo,RS,30962170,2025-04-01 12:29:43
6377,863,Condomínio Hadassa da Mota,5,Vila Formosa,Correia,DF,44568724,2024-12-25 15:38:53
6378,3619,Praça Manuela Lopes,6,Vila Antena Montanhês,Aragão do Galho,MS,08407-898,2025-04-30 04:43:10
6379,825,Ladeira Sousa,87,Vila Coqueiral,Borges,BA,14424076,2024-02-06 06:21:27
6380,4850,Pátio Aparecida,36,Cônego Pinheiro 2ª Seção,Barbosa,SC,90685-915,2023-11-27 03:50:44
6381,1302,Alameda Viana,55,Vila São João Batista,Andrade Verde,SC,85414788,2023-01-28 21:54:54
6382,2978,Feira Sales,65,Estrela Do Oriente,Alves,PB,25403-574,2023-03-05 02:40:13
6383,1419,Quadra de Camargo,61,Havaí,Ferreira de Pires,PI,78041-088,2024-04-27 01:54:26
6384,1945,Largo Sales,61,Castanheira,Fernandes de Vieira,DF,72434447,2022-12-14 09:32:40
6385,3801,Esplanada Henrique Silveira,8,Vila Primeiro De Maio,Nascimento,SE,07331708,2024-04-14 03:16:06
6386,2932,Fazenda Sá,93,Vila Madre Gertrudes 1ª Seção,Nascimento de Santos,RN,24310-673,2025-01-11 19:28:06
6387,1213,Trecho Oliveira,9,Trevo,Monteiro,RN,54484879,2023-06-12 16:23:24
6388,2527,Trecho Alícia Leão,82,Atila De Paiva,Azevedo Paulista,RO,31889-934,2025-03-29 23:18:13
6389,1431,Área Silveira,813,Cinquentenário,Peixoto,PI,54641-780,2025-06-04 12:39:03
6390,3779,Passarela de da Rosa,322,Vila Mantiqueira,Rios,PB,98805380,2025-09-06 08:27:36
6391,764,Colônia Correia,35,Barreiro,Borges,RO,73627-885,2024-12-14 08:13:56
6392,4799,Via Anthony Gabriel Sá,5,Vila Califórnia,Araújo,AC,58993643,2024-02-07 11:55:37
6393,300,Estrada Maya Souza,69,Monte Azul,Freitas da Serra,SP,81763-672,2023-06-01 19:34:04
6394,4545,Sítio de Melo,45,Penha,Pimenta da Praia,AC,70602837,2025-07-26 15:49:51
6395,3450,Avenida de Costela,71,Santa Branca,Santos,RR,57341833,2023-02-03 02:35:48
6396,250,Lagoa Milena Campos,16,Conjunto Taquaril,da Paz,ES,07593237,2023-06-22 20:41:23
6397,3404,Feira Emilly Ribeiro,868,Vila Nossa Senhora Do Rosário,das Neves de da Luz,AL,18009-398,2024-11-28 08:31:18
6398,4580,Núcleo Vasconcelos,94,Nossa Senhora Aparecida,da Cunha,RJ,33260-898,2024-08-06 10:29:57
6399,1132,Colônia da Luz,11,Guarani,Marques,SC,46210321,2024-05-14 21:57:53
6400,846,Largo de Sousa,98,Chácara Leonina,Nascimento,MA,42192-808,2024-02-16 10:48:39
6401,1795,Viaduto de Ferreira,98,Chácara Leonina,Abreu,GO,16453-457,2025-06-13 12:17:59
6402,1727,Passarela de Montenegro,492,Serrano,da Mata,MG,97284-563,2025-02-04 16:33:01
6403,201,Setor Rafaela Pereira,3,Conjunto Lagoa,Montenegro Paulista,AL,07257-343,2024-02-28 13:53:17
6404,2946,Passarela Moreira,9,Ermelinda,Marques,SE,62200297,2024-08-17 23:39:29
6405,4557,Distrito de Jesus,4,Mangueiras,Campos de Lopes,MS,65530-149,2024-07-24 14:54:15
6406,711,Morro Emanuelly Cassiano,7,Vila Santo Antônio,Martins de Oliveira,CE,99177-107,2024-04-05 14:14:42
6407,2921,Residencial Ramos,328,Vera Cruz,Cavalcante do Sul,AL,33907-787,2023-07-17 12:29:18
6408,689,Ladeira Maria Cecília Vasconcelos,482,Goiania,Castro de Peixoto,PE,56269-477,2025-04-25 03:10:24
6409,1643,Viela de Pimenta,651,Conjunto Serra Verde,Moura,AM,70133174,2024-02-11 14:42:24
6410,1809,Fazenda Ravi Lucca Carvalho,328,Alto Das Antenas,Nunes do Amparo,BA,68402046,2025-09-27 19:14:59
6411,3885,Avenida de Pacheco,4,Vila Novo São Lucas,Novais de Goiás,SP,86397854,2024-08-12 11:10:09
6412,2229,Recanto Gomes,394,Vila Ecológica,Ribeiro do Oeste,AM,14356-180,2025-10-03 22:07:02
6413,688,Praça João Gabriel Silva,300,Vila São Rafael,Barros,RR,85081363,2023-05-05 01:10:32
6414,4487,Pátio de Abreu,89,Tupi B,Aparecida,PR,63232711,2025-01-24 05:12:31
6415,4590,Vereda Manuela Castro,98,Conjunto Providencia,da Costa,RJ,41359-942,2023-01-27 05:13:20
6416,479,Passarela Valentim Azevedo,71,Taquaril,Rios,SP,31951-554,2025-04-05 01:23:18
6417,4386,Favela de Alves,11,João Alfredo,Correia,ES,86493-987,2025-07-25 03:06:22
6418,4728,Condomínio Nunes,17,Leonina,Azevedo,RR,96726259,2025-10-18 13:58:22
6419,1305,Rodovia Arthur Miguel Sá,43,Silveira,Moraes da Prata,PE,02525978,2025-04-23 02:05:30
6420,582,Lago Léo Carvalho,51,Cruzeiro,Sá de da Mata,RS,46391-452,2022-12-02 03:25:36
6421,1781,Colônia Alves,22,Vila Boa Vista,Camargo,AC,43095023,2025-06-11 15:15:43
6422,994,Trecho Abreu,37,Acaiaca,Brito Verde,TO,55052-346,2023-07-13 14:31:13
6423,3453,Setor de Silva,23,Pompéia,Campos,CE,37021764,2023-01-17 02:49:42
6424,84,Feira de Rodrigues,64,Santa Rita De Cássia,da Mata,RO,47767-625,2022-11-25 18:41:41
6425,167,Sítio de Moraes,82,Anchieta,Pimenta de Goiás,AC,67963-235,2024-06-21 17:56:45
6426,460,Trevo de da Rosa,8,Vila Tirol,Sales de Mendes,PE,73048089,2024-07-22 02:19:37
6427,2972,Passarela Freitas,891,Marieta 1ª Seção,Abreu de da Costa,TO,12824-597,2023-01-25 21:30:04
6428,3145,Lagoa da Luz,392,Vila Antena,Gonçalves de Siqueira,AM,56639-970,2025-07-08 23:35:05
6429,1230,Conjunto Isabella Campos,536,Marieta 1ª Seção,Santos de Barbosa,PR,88207-965,2023-06-13 03:12:24
6430,4620,Trecho Cirino,98,Santo Agostinho,Garcia,RN,48360-476,2022-11-22 12:29:11
6431,4209,Estação Monteiro,82,Vila São Gabriel Jacui,Barros,MS,94234-729,2024-05-02 03:57:51
6432,49,Vereda Alícia da Luz,1,Acaiaca,Fonseca,SC,39112-966,2023-05-04 01:34:37
6433,3610,Trevo Freitas,39,São Bento,Oliveira dos Dourados,PA,50734816,2023-04-09 08:27:52
6434,2130,Trecho de Camargo,26,Vila Betânia,Silva,CE,75134-009,2025-08-04 13:05:57
6435,1778,Colônia Maria Luísa Monteiro,23,Tiradentes,Leão de Ribeiro,PE,66673-048,2025-06-13 17:50:36
6436,3337,Largo de da Mota,99,Itatiaia,Novais do Amparo,PE,07563-297,2024-07-11 07:55:17
6437,4062,Fazenda de Novaes,88,Santa Sofia,Dias de Gonçalves,DF,69447-527,2025-06-29 08:45:18
6438,2461,Loteamento Asafe Camargo,7,Vila Real 1ª Seção,Santos,AL,51423-089,2025-11-08 03:28:39
6439,2484,Quadra Luiz Henrique Gomes,75,Granja Werneck,Macedo,AP,36471621,2024-09-10 17:43:56
6440,1636,Campo Ana Clara Guerra,119,Corumbiara,Rios de Goiás,BA,41415-968,2025-05-13 05:51:45
6441,2519,Área Sabrina da Cunha,68,Solar Do Barreiro,Montenegro,MA,29294-234,2024-11-02 03:11:11
6442,2913,Fazenda João Santos,86,Canadá,Nogueira do Galho,RR,63437840,2023-12-07 12:29:42
6443,91,Colônia de Duarte,3,União,Cunha de Teixeira,MT,63684255,2024-07-08 09:03:47
6444,3655,Largo de Mendonça,593,Alípio De Melo,Silva Alegre,BA,82239-233,2023-02-14 20:39:22
6445,547,Lagoa de Borges,934,Vila Sesc,Gonçalves de Goiás,ES,78867133,2023-10-04 06:01:43
6446,2727,Sítio de Sousa,657,João Paulo Ii,da Costa,PA,10569792,2023-10-25 22:24:53
6447,1276,Colônia de Nogueira,79,Horto,Sales,PE,48449625,2023-05-27 08:59:52
6448,2854,Feira de Nogueira,22,Alípio De Melo,Siqueira,BA,82449138,2025-10-18 08:44:46
6449,2229,Viela Pereira,93,Novo São Lucas,da Paz,PB,39253934,2025-10-21 11:46:39
6450,85,Estação de Moraes,79,Granja Werneck,Moura,SE,46229-550,2025-04-13 16:50:40
6451,2691,Alameda Sousa,47,São Lucas,Moreira,PI,84200-547,2023-05-24 05:04:58
6452,1214,Lago Nathan Carvalho,39,Vila Tirol,Barros,PI,74957807,2023-01-09 05:28:22
6453,4277,Conjunto Pimenta,1,União,das Neves do Sul,SE,83338806,2025-04-08 22:51:17
6454,4664,Vale Maria Silveira,58,São Bernardo,Moreira da Prata,PA,13754-845,2023-04-01 01:52:42
6455,4878,Área de Gomes,297,Vila Ipiranga,Sampaio,SE,53454-707,2025-11-12 05:57:44
6456,211,Quadra Yuri Machado,3,São Geraldo,Peixoto,PR,48266966,2024-05-29 15:36:10
6457,3311,Esplanada de Pinto,60,Caetano Furquim,Vargas do Campo,GO,49874-652,2025-04-20 23:29:39
6458,4418,Parque Sá,93,Vila Aeroporto,Santos,SC,13619-853,2025-09-03 17:57:52
6459,1433,Chácara de da Mota,21,São Gabriel,Ferreira do Norte,BA,00748061,2023-10-16 00:09:09
6460,1548,Praia de Moura,65,Conjunto Taquaril,Abreu,PE,59826205,2023-01-23 16:26:40
6461,4337,Chácara Melina Pinto,12,São Francisco Das Chagas,Pacheco,AC,45425-608,2024-01-19 12:27:38
6462,318,Residencial de da Cruz,38,Vila Boa Vista,Pinto,RR,96609595,2023-11-15 11:23:06
6463,566,Setor de Fonseca,229,Vila Madre Gertrudes 4ª Seção,da Cruz dos Dourados,RN,56384683,2023-01-11 06:18:39
6464,3311,Alameda Sá,3,Sagrada Família,Mendonça,PB,05757-717,2024-09-03 05:12:04
6465,1500,Recanto Ana Liz Novais,93,Ernesto Nascimento,Câmara de Porto,PI,26476047,2025-03-16 01:06:27
6466,3847,Rodovia Araújo,94,São Luiz,da Cunha do Norte,AP,22870-106,2023-10-30 03:37:47
6467,4004,Vila de Moura,644,Mirante,Viana da Mata,RS,19600678,2023-04-13 18:36:43
6468,2528,Rodovia Teixeira,6,Vila Jardim Alvorada,Rocha,DF,30592000,2024-10-15 02:38:31
6469,4693,Parque Maria Julia Duarte,260,Vila Jardim Leblon,Mendonça dos Dourados,PE,08715932,2024-05-20 06:01:05
6470,3799,Avenida Calebe Peixoto,17,Vila Do Pombal,Ramos Verde,RR,50553-579,2024-08-02 11:51:00
6471,3839,Alameda Yasmin Cavalcanti,3,Vila Jardim Alvorada,Nascimento,GO,42435-459,2024-08-31 05:04:12
6472,1398,Viela Ana Lívia Duarte,8,Novo Ouro Preto,da Luz,RJ,78188920,2024-08-12 13:46:04
6473,4281,Rua Mateus Vieira,2,São Francisco,Casa Grande de Goiás,PI,68211-614,2025-10-02 23:36:28
6474,4614,Recanto da Cruz,75,Nossa Senhora Da Conceição,Ramos da Mata,SE,43223210,2024-07-03 08:10:17
6475,1405,Viela Melina Cardoso,969,Vila Olhos D'água,da Cruz de Albuquerque,RJ,59769-153,2023-07-23 00:28:23
6476,2347,Jardim Oliveira,7,Tirol,da Conceição de Moreira,AL,10450960,2025-01-11 03:29:17
